Gender;Nativelang;Otherlang;Age;Clicks1;Hits1;Misses1;Score1;Accuracy1;Missrate1;Clicks2;Hits2;Misses2;Score2;Accuracy2;Missrate2;Clicks3;Hits3;Misses3;Score3;Accuracy3;Missrate3;Clicks4;Hits4;Misses4;Score4;Accuracy4;Missrate4;Clicks5;Hits5;Misses5;Score5;Accuracy5;Missrate5;Clicks6;Hits6;Misses6;Score6;Accuracy6;Missrate6;Clicks7;Hits7;Misses7;Score7;Accuracy7;Missrate7;Clicks8;Hits8;Misses8;Score8;Accuracy8;Missrate8;Clicks9;Hits9;Misses9;Score9;Accuracy9;Missrate9;Clicks10;Hits10;Misses10;Score10;Accuracy10;Missrate10;Clicks11;Hits11;Misses11;Score11;Accuracy11;Missrate11;Clicks12;Hits12;Misses12;Score12;Accuracy12;Missrate12;Clicks13;Hits13;Misses13;Score13;Accuracy13;Missrate13;Clicks14;Hits14;Misses14;Score14;Accuracy14;Missrate14;Clicks15;Hits15;Misses15;Score15;Accuracy15;Missrate15;Clicks16;Hits16;Misses16;Score16;Accuracy16;Missrate16;Clicks17;Hits17;Misses17;Score17;Accuracy17;Missrate17;Clicks18;Hits18;Misses18;Score18;Accuracy18;Missrate18;Clicks19;Hits19;Misses19;Score19;Accuracy19;Missrate19;Clicks20;Hits20;Misses20;Score20;Accuracy20;Missrate20;Clicks21;Hits21;Misses21;Score21;Accuracy21;Missrate21;Clicks22;Hits22;Misses22;Score22;Accuracy22;Missrate22;Clicks23;Hits23;Misses23;Score23;Accuracy23;Missrate23;Clicks24;Hits24;Misses24;Score24;Accuracy24;Missrate24;Clicks25;Hits25;Misses25;Score25;Accuracy25;Missrate25;Clicks26;Hits26;Misses26;Score26;Accuracy26;Missrate26;Clicks27;Hits27;Misses27;Score27;Accuracy27;Missrate27;Clicks28;Hits28;Misses28;Score28;Accuracy28;Missrate28;Clicks29;Hits29;Misses29;Score29;Accuracy29;Missrate29;Clicks30;Hits30;Misses30;Score30;Accuracy30;Missrate30;Clicks31;Hits31;Misses31;Score31;Accuracy31;Missrate31;Clicks32;Hits32;Misses32;Score32;Accuracy32;Missrate32;Dyslexia
Female;Yes;No;13;13;13;0;13;1;0;12;12;0;12;1;0;9;9;0;9;1;0;2;1;1;2;0.5;0.5;6;6;0;6;1;0;6;5;1;6;0.833333333;0.166666667;6;6;0;6;1;0;6;6;0;6;1;0;5;4;1;5;0.8;0.2;8;8;0;8;1;0;7;6;1;7;0.857142857;0.142857143;4;3;1;4;0.75;0.25;7;7;0;7;1;0;11;10;1;11;0.909090909;0.090909091;6;6;0;6;1;0;4;4;0;4;1;0;6;5;1;6;0.833333333;0.166666667;6;6;0;6;1;0;6;4;2;6;0.666666667;0.333333333;4;1;3;4;0.25;0.75;4;1;3;4;0.25;0.75;8;7;1;8;875;125;6;6;0;6;1;0;7;6;1;7;0.857142857;0.142857143;6;6;0;6;1;0;9;7;2;9;0.777777778;0.222222222;40;4;0;40;0.1;0;26;3;1;26;0.115384615;0.038461538;NULL;NULL;NULL;NULL;NULL;NULL;21;3;1;21;0.142857143;0.047619048;42;4;2;42;0.095238095;0.047619048;45;3;6;45;0.066666667;0.133333333;No
Female;Yes;No;13;12;12;0;12;1;0;9;9;0;9;1;0;6;0;6;6;0;1;5;5;0;5;1;0;7;7;0;7;1;0;5;5;0;5;1;0;7;7;0;7;1;0;8;8;0;8;1;0;4;3;1;4;0.75;0.25;8;8;0;8;1;0;6;6;0;6;1;0;5;4;1;5;0.8;0.2;6;5;1;6;0.833333333;0.166666667;11;11;0;11;1;0;8;8;0;8;1;0;9;9;0;9;1;0;6;6;0;6;1;0;5;4;1;5;0.8;0.2;6;4;2;6;0.666666667;0.333333333;4;3;1;4;0.75;0.25;5;2;3;5;0.4;0.6;6;6;0;6;1;0;7;5;2;7;0.714285714;0.285714286;8;8;0;8;1;0;6;5;1;6;0.833333333;0.166666667;12;11;1;12;0.916666667;0.083333333;40;2;2;40;0.05;0.05;30;3;1;30;0.1;0.033333333;NULL;NULL;NULL;NULL;NULL;NULL;21;3;1;21;0.142857143;0.047619048;35;4;0;35;0.114285714;0;91;2;18;91;0.021978022;0.197802198;No
Female;Yes;No;13;12;12;0;12;1;0;9;9;0;9;1;0;8;8;0;8;1;0;5;5;0;5;1;0;7;7;0;7;1;0;6;5;1;6;0.833333333;0.166666667;5;5;0;5;1;0;5;5;0;5;1;0;4;4;0;4;1;0;8;8;0;8;1;0;4;3;1;4;0.75;0.25;4;2;2;4;0.5;0.5;3;3;0;3;1;0;12;12;0;12;1;0;7;7;0;7;1;0;6;6;0;6;1;0;7;7;0;7;1;0;3;3;0;3;1;0;2;1;1;2;0.5;0.5;3;2;1;3;0.666666667;0.333333333;2;1;1;2;0.5;0.5;4;4;0;4;1;0;5;5;0;5;1;0;6;6;0;6;1;0;7;7;0;7;1;0;9;8;1;9;0.888888889;0.111111111;32;0;3;32;0;0.09375;38;6;0;38;0.157894737;0;NULL;NULL;NULL;NULL;NULL;NULL;21;3;1;21;0.142857143;0.047619048;35;4;0;35;0.114285714;0;87;2;16;87;0.022988506;0.183908046;No
Male;Yes;No;13;12;12;0;12;1;0;10;10;0;10;1;0;4;0;4;4;0;1;4;4;0;4;1;0;6;6;0;6;1;0;5;5;0;5;1;0;3;3;0;3;1;0;4;4;0;4;1;0;3;3;0;3;1;0;7;6;1;7;0.857142857;0.142857143;3;3;0;3;1;0;4;4;0;4;1;0;8;4;4;8;0.5;0.5;7;6;1;7;0.857142857;0.142857143;5;5;0;5;1;0;7;6;1;7;0.857142857;0.142857143;7;6;1;7;0.857142857;0.142857143;5;3;2;5;0.6;0.4;6;4;2;6;0.666666667;0.333333333;10;0;10;10;0;1;4;2;2;4;0.5;0.5;7;7;0;7;1;0;5;3;2;5;0.6;0.4;6;6;0;6;1;0;6;6;0;6;1;0;10;3;7;10;0.3;0.7;40;3;1;40;75;25;22;3;0;22;0.136363636;0;NULL;NULL;NULL;NULL;NULL;NULL;21;3;1;21;0.142857143;0.047619048;57;4;4;57;0.070175439;0.070175439;73;1;16;73;0.01369863;0.219178082;No
Female;Yes;No;13;11;11;0;11;1;0;7;6;1;7;0.857142857;0.142857143;9;9;0;9;1;0;4;4;0;4;1;0;6;6;0;6;1;0;5;3;2;5;0.6;0.4;6;6;0;6;1;0;6;5;1;6;0.833333333;0.166666667;4;4;0;4;1;0;7;7;0;7;1;0;7;7;0;7;1;0;6;6;0;6;1;0;7;3;4;7;0.428571429;0.571428571;9;8;1;9;0.888888889;0.111111111;3;3;0;3;1;0;4;4;0;4;1;0;3;3;0;3;1;0;5;4;1;5;0.8;0.2;6;4;2;6;0.666666667;0.333333333;5;2;3;5;0.4;0.6;5;1;4;5;0.2;0.8;5;2;3;5;0.4;0.6;7;6;1;7;0.857142857;0.142857143;6;6;0;6;1;0;6;6;0;6;1;0;10;7;3;10;0.7;0.3;42;3;1;42;0.071428571;0.023809524;26;3;1;26;0.115384615;0.038461538;NULL;NULL;NULL;NULL;NULL;NULL;21;3;1;21;0.142857143;0.047619048;37;3;2;37;0.081081081;0.054054054;80;3;16;80;0.0375;0.2;No
Male;Yes;No;13;9;9;0;9;1;0;7;7;0;7;1;0;6;6;0;6;1;0;5;5;0;5;1;0;9;9;0;9;1;0;3;3;0;3;1;0;6;5;1;6;0.833333333;0.166666667;5;5;0;5;1;0;5;4;1;5;0.8;0.2;8;8;0;8;1;0;6;5;1;6;0.833333333;0.166666667;4;4;0;4;1;0;4;4;0;4;1;0;9;9;0;9;1;0;4;4;0;4;1;0;7;7;0;7;1;0;4;4;0;4;1;0;8;7;1;8;875;125;5;1;4;5;0.2;0.8;5;3;2;5;0.6;0.4;4;1;3;4;0.25;0.75;8;7;1;8;875;125;9;7;2;9;0.777777778;0.222222222;8;8;0;8;1;0;6;5;1;6;0.833333333;0.166666667;8;5;3;8;625;375;40;4;0;40;0.1;0;32;3;2;32;0.09375;0.0625;NULL;NULL;NULL;NULL;NULL;NULL;21;1;3;21;0.047619048;0.142857143;45;4;2;45;0.088888889;0.044444444;54;3;8;54;0.055555556;0.148148148;No
Female;Yes;No;13;12;12;0;12;1;0;12;12;0;12;1;0;8;8;0;8;1;0;5;5;0;5;1;0;7;7;0;7;1;0;4;4;0;4;1;0;7;7;0;7;1;0;6;6;0;6;1;0;5;3;2;5;0.6;0.4;8;8;0;8;1;0;7;7;0;7;1;0;3;3;0;3;1;0;10;7;3;10;0.7;0.3;10;10;0;10;1;0;7;7;0;7;1;0;6;6;0;6;1;0;8;6;2;8;0.75;0.25;7;7;0;7;1;0;5;3;2;5;0.6;0.4;5;3;2;5;0.6;0.4;3;2;1;3;0.666666667;0.333333333;9;7;2;9;0.777777778;0.222222222;7;4;3;7;0.571428571;0.428571429;9;9;0;9;1;0;8;6;2;8;0.75;0.25;12;6;6;12;0.5;0.5;32;1;2;32;0.03125;0.0625;26;2;2;26;0.076923077;0.076923077;NULL;NULL;NULL;NULL;NULL;NULL;21;2;2;21;0.095238095;0.095238095;61;3;6;61;0.049180328;0.098360656;74;2;14;74;0.027027027;0.189189189;No
Male;Yes;No;13;11;11;0;11;1;0;10;10;0;10;1;0;7;7;0;7;1;0;5;5;0;5;1;0;7;7;0;7;1;0;5;3;2;5;0.6;0.4;7;6;1;7;0.857142857;0.142857143;3;3;0;3;1;0;2;2;0;2;1;0;8;8;0;8;1;0;5;5;0;5;1;0;7;7;0;7;1;0;6;5;1;6;0.833333333;0.166666667;9;9;0;9;1;0;4;4;0;4;1;0;9;4;5;9;0.444444444;0.555555556;3;3;0;3;1;0;6;6;0;6;1;0;4;4;0;4;1;0;4;0;4;4;0;1;4;0;4;4;0;1;10;9;1;10;0.9;0.1;6;2;4;6;0.333333333;0.666666667;7;6;1;7;0.857142857;0.142857143;7;6;1;7;0.857142857;0.142857143;8;5;3;8;625;375;40;3;1;40;75;25;18;3;0;18;0.166666667;0;NULL;NULL;NULL;NULL;NULL;NULL;21;3;1;21;0.142857143;0.047619048;57;2;6;57;0.035087719;0.105263158;100;2;28;100;0.02;0.28;No
Female;Yes;No;13;11;11;0;11;1;0;11;11;0;11;1;0;7;7;0;7;1;0;6;6;0;6;1;0;6;6;0;6;1;0;3;3;0;3;1;0;5;5;0;5;1;0;4;4;0;4;1;0;4;4;0;4;1;0;9;8;1;9;0.888888889;0.111111111;6;5;1;6;0.833333333;0.166666667;7;7;0;7;1;0;6;6;0;6;1;0;9;9;0;9;1;0;6;6;0;6;1;0;6;6;0;6;1;0;7;7;0;7;1;0;5;5;0;5;1;0;5;5;0;5;1;0;2;2;0;2;1;0;2;2;0;2;1;0;6;5;1;6;0.833333333;0.166666667;7;7;0;7;1;0;6;6;0;6;1;0;7;7;0;7;1;0;8;5;3;8;625;375;32;2;1;32;0.0625;0.03125;32;5;0;32;0.15625;0;NULL;NULL;NULL;NULL;NULL;NULL;21;3;1;21;0.142857143;0.047619048;35;4;0;35;0.114285714;0;26;4;0;26;0.153846154;0;No
Female;Yes;No;13;11;11;0;11;1;0;12;12;0;12;1;0;9;9;0;9;1;0;3;3;0;3;1;0;8;8;0;8;1;0;7;7;0;7;1;0;6;6;0;6;1;0;5;5;0;5;1;0;5;4;1;5;0.8;0.2;9;9;0;9;1;0;6;5;1;6;0.833333333;0.166666667;0;0;0;0;0;0;6;6;0;6;1;0;9;9;0;9;1;0;5;5;0;5;1;0;6;6;0;6;1;0;5;5;0;5;1;0;4;4;0;4;1;0;7;6;1;7;0.857142857;0.142857143;2;0;2;2;0;1;2;2;0;2;1;0;9;7;2;9;0.777777778;0.222222222;7;6;1;7;0.857142857;0.142857143;5;5;0;5;1;0;6;6;0;6;1;0;4;3;1;4;0.75;0.25;58;3;2;58;0.051724138;0.034482759;32;5;0;32;0.15625;0;NULL;NULL;NULL;NULL;NULL;NULL;21;3;1;21;0.142857143;0.047619048;68;3;10;68;0.044117647;0.147058824;86;3;16;86;0.034883721;0.186046512;No
Male;Yes;No;13;3;0;3;3;0;1;8;8;0;8;1;0;7;7;0;7;1;0;4;4;0;4;1;0;6;6;0;6;1;0;7;7;0;7;1;0;4;4;0;4;1;0;4;4;0;4;1;0;6;5;1;6;0.833333333;0.166666667;4;4;0;4;1;0;4;4;0;4;1;0;4;3;1;4;0.75;0.25;4;4;0;4;1;0;8;8;0;8;1;0;4;4;0;4;1;0;5;5;0;5;1;0;4;4;0;4;1;0;4;4;0;4;1;0;7;6;1;7;0.857142857;0.142857143;3;2;1;3;0.666666667;0.333333333;3;2;1;3;0.666666667;0.333333333;6;6;0;6;1;0;6;6;0;6;1;0;4;4;0;4;1;0;3;1;2;3;0.333333333;0.666666667;7;3;4;7;0.428571429;0.571428571;40;4;0;40;0.1;0;18;2;1;18;0.111111111;0.055555556;NULL;NULL;NULL;NULL;NULL;NULL;21;2;2;21;0.095238095;0.095238095;35;4;0;35;0.114285714;0;26;4;0;26;0.153846154;0;No
Male;Yes;No;13;10;10;0;10;1;0;9;9;0;9;1;0;4;4;0;4;1;0;4;4;0;4;1;0;5;5;0;5;1;0;2;1;1;2;0.5;0.5;7;7;0;7;1;0;4;4;0;4;1;0;4;3;1;4;0.75;0.25;6;6;0;6;1;0;3;3;0;3;1;0;2;2;0;2;1;0;4;4;0;4;1;0;7;7;0;7;1;0;1;1;0;1;1;0;2;2;0;2;1;0;3;3;0;3;1;0;4;4;0;4;1;0;5;5;0;5;1;0;2;0;2;2;0;1;2;2;0;2;1;0;6;6;0;6;1;0;5;5;0;5;1;0;6;6;0;6;1;0;7;6;1;7;0.857142857;0.142857143;8;6;2;8;0.75;0.25;28;1;1;28;0.035714286;0.035714286;22;3;0;22;0.136363636;0;NULL;NULL;NULL;NULL;NULL;NULL;21;3;1;21;0.142857143;0.047619048;35;4;0;35;0.114285714;0;161;2;32;161;0.01242236;0.198757764;No
Male;Yes;No;13;10;10;0;10;1;0;11;11;0;11;1;0;8;8;0;8;1;0;3;3;0;3;1;0;5;5;0;5;1;0;4;4;0;4;1;0;6;6;0;6;1;0;6;6;0;6;1;0;3;3;0;3;1;0;9;9;0;9;1;0;4;4;0;4;1;0;3;3;0;3;1;0;4;4;0;4;1;0;11;11;0;11;1;0;4;4;0;4;1;0;4;4;0;4;1;0;4;4;0;4;1;0;4;4;0;4;1;0;7;6;1;7;0.857142857;0.142857143;5;3;2;5;0.6;0.4;3;0;3;3;0;1;6;6;0;6;1;0;8;8;0;8;1;0;6;6;0;6;1;0;7;6;1;7;0.857142857;0.142857143;12;9;3;12;0.75;0.25;42;2;2;42;0.047619048;0.047619048;36;4;2;36;0.111111111;0.055555556;NULL;NULL;NULL;NULL;NULL;NULL;21;3;1;21;0.142857143;0.047619048;64;3;6;64;0.046875;0.09375;72;3;18;72;0.041666667;0.25;No
Female;Yes;No;13;10;10;0;10;1;0;9;9;0;9;1;0;4;4;0;4;1;0;6;6;0;6;1;0;7;7;0;7;1;0;3;3;0;3;1;0;3;3;0;3;1;0;5;3;2;5;0.6;0.4;3;3;0;3;1;0;6;6;0;6;1;0;4;4;0;4;1;0;1;0;1;1;0;1;5;2;3;5;0.4;0.6;7;7;0;7;1;0;5;5;0;5;1;0;4;4;0;4;1;0;7;7;0;7;1;0;3;2;1;3;0.666666667;0.333333333;4;4;0;4;1;0;3;3;0;3;1;0;3;1;2;3;0.333333333;0.666666667;6;6;0;6;1;0;5;4;1;5;0.8;0.2;5;5;0;5;1;0;7;6;1;7;0.857142857;0.142857143;11;10;1;11;0.909090909;0.090909091;38;1;2;38;0.026315789;0.052631579;28;2;2;28;0.071428571;0.071428571;NULL;NULL;NULL;NULL;NULL;NULL;21;3;1;21;0.142857143;0.047619048;55;4;4;55;0.072727273;0.072727273;55;3;8;55;0.054545455;0.145454545;No
Male;Yes;No;13;10;10;0;10;1;0;10;10;0;10;1;0;7;5;2;7;0.714285714;0.285714286;4;4;0;4;1;0;5;5;0;5;1;0;5;5;0;5;1;0;6;6;0;6;1;0;6;6;0;6;1;0;4;4;0;4;1;0;10;10;0;10;1;0;2;2;0;2;1;0;6;5;1;6;0.833333333;0.166666667;6;6;0;6;1;0;10;10;0;10;1;0;6;6;0;6;1;0;6;6;0;6;1;0;5;5;0;5;1;0;3;3;0;3;1;0;4;3;1;4;0.75;0.25;7;4;3;7;0.571428571;0.428571429;3;2;1;3;0.666666667;0.333333333;8;4;4;8;0.5;0.5;9;7;2;9;0.777777778;0.222222222;10;9;1;10;0.9;0.1;9;8;1;9;0.888888889;0.111111111;11;6;5;11;0.545454545;0.454545455;40;1;3;40;25;75;54;6;2;54;0.111111111;0.037037037;NULL;NULL;NULL;NULL;NULL;NULL;21;3;1;21;0.142857143;0.047619048;35;4;0;35;0.114285714;0;26;4;0;26;0.153846154;0;No
Male;Yes;No;13;0;0;0;0;0;0;4;0;4;4;0;1;6;6;0;6;1;0;5;1;4;5;0.2;0.8;24;4;20;24;0.166666667;0.833333333;5;4;1;5;0.8;0.2;6;6;0;6;1;0;1;0;1;1;0;1;3;0;3;3;0;1;4;1;3;4;0.25;0.75;4;0;4;4;0;1;2;1;1;2;0.5;0.5;5;4;1;5;0.8;0.2;10;10;0;10;1;0;4;4;0;4;1;0;6;6;0;6;1;0;7;7;0;7;1;0;2;0;2;2;0;1;4;0;4;4;0;1;3;0;3;3;0;1;3;0;3;3;0;1;11;11;0;11;1;0;7;7;0;7;1;0;6;5;1;6;0.833333333;0.166666667;3;3;0;3;1;0;9;6;3;9;0.666666667;0.333333333;64;6;0;64;0.09375;0;28;2;2;28;0.071428571;0.071428571;NULL;NULL;NULL;NULL;NULL;NULL;21;2;2;21;0.095238095;0.095238095;108;2;16;108;0.018518519;0.148148148;114;0;28;114;0;0.245614035;No
Female;Yes;No;13;12;12;0;12;1;0;10;10;0;10;1;0;10;10;0;10;1;0;4;4;0;4;1;0;5;3;2;5;0.6;0.4;4;4;0;4;1;0;7;7;0;7;1;0;3;3;0;3;1;0;5;5;0;5;1;0;4;0;4;4;0;1;4;4;0;4;1;0;6;5;1;6;0.833333333;0.166666667;7;6;1;7;0.857142857;0.142857143;9;9;0;9;1;0;6;5;1;6;0.833333333;0.166666667;4;4;0;4;1;0;6;5;1;6;0.833333333;0.166666667;4;0;4;4;0;1;5;3;2;5;0.6;0.4;3;1;2;3;0.333333333;0.666666667;3;1;2;3;0.333333333;0.666666667;8;8;0;8;1;0;4;4;0;4;1;0;7;7;0;7;1;0;7;6;1;7;0.857142857;0.142857143;10;7;3;10;0.7;0.3;18;0;2;18;0;0.111111111;18;2;1;18;0.111111111;0.055555556;NULL;NULL;NULL;NULL;NULL;NULL;21;3;1;21;0.142857143;0.047619048;94;2;16;94;0.021276596;0.170212766;71;2;18;71;0.028169014;0.253521127;No
Female;Yes;No;13;10;8;2;10;0.8;0.2;10;8;2;10;0.8;0.2;5;3;2;5;0.6;0.4;9;0;9;9;0;1;5;0;5;5;0;1;3;1;2;3;0.333333333;0.666666667;13;2;11;13;0.153846154;0.846153846;19;4;15;19;0.210526316;0.789473684;18;1;17;18;0.055555556;0.944444444;8;1;7;8;125;875;4;4;0;4;1;0;5;3;2;5;0.6;0.4;8;7;1;8;875;125;6;4;2;6;0.666666667;0.333333333;23;5;18;23;0.217391304;0.782608696;11;4;7;11;0.363636364;0.636363636;2;2;0;2;1;0;5;5;0;5;1;0;7;1;6;7;0.142857143;0.857142857;11;1;10;11;0.090909091;0.909090909;9;4;5;9;0.444444444;0.555555556;7;5;2;7;0.714285714;0.285714286;10;4;6;10;0.4;0.6;8;5;3;8;625;375;5;1;4;5;0.2;0.8;16;11;5;16;0.6875;0.3125;60;3;2;60;0.05;0.033333333;62;4;4;62;0.064516129;0.064516129;NULL;NULL;NULL;NULL;NULL;NULL;21;2;2;21;0.095238095;0.095238095;76;3;10;76;0.039473684;0.131578947;97;3;18;97;0.030927835;0.18556701;No
Male;Yes;No;13;9;9;0;9;1;0;10;10;0;10;1;0;4;4;0;4;1;0;3;3;0;3;1;0;6;6;0;6;1;0;3;3;0;3;1;0;0;0;0;0;0;0;5;4;1;5;0.8;0.2;4;2;2;4;0.5;0.5;8;8;0;8;1;0;5;4;1;5;0.8;0.2;4;4;0;4;1;0;4;3;1;4;0.75;0.25;8;7;1;8;875;125;3;3;0;3;1;0;4;4;0;4;1;0;2;2;0;2;1;0;5;1;4;5;0.2;0.8;5;3;2;5;0.6;0.4;1;0;1;1;0;1;3;0;3;3;0;1;3;3;0;3;1;0;5;5;0;5;1;0;5;5;0;5;1;0;4;4;0;4;1;0;2;2;0;2;1;0;20;2;0;20;0.1;0;14;2;0;14;0.142857143;0;NULL;NULL;NULL;NULL;NULL;NULL;21;1;3;21;0.047619048;0.142857143;58;3;6;58;0.051724138;0.103448276;62;1;14;62;0.016129032;0.225806452;No
Female;Yes;No;13;8;8;0;8;1;0;9;9;0;9;1;0;7;7;0;7;1;0;4;4;0;4;1;0;4;4;0;4;1;0;4;4;0;4;1;0;5;5;0;5;1;0;3;3;0;3;1;0;3;3;0;3;1;0;8;8;0;8;1;0;6;6;0;6;1;0;3;3;0;3;1;0;3;2;1;3;0.666666667;0.333333333;1;1;0;1;1;0;3;3;0;3;1;0;6;6;0;6;1;0;7;7;0;7;1;0;6;6;0;6;1;0;4;4;0;4;1;0;4;2;2;4;0.5;0.5;3;0;3;3;0;1;8;6;2;8;0.75;0.25;7;5;2;7;0.714285714;0.285714286;6;6;0;6;1;0;8;8;0;8;1;0;12;9;3;12;0.75;0.25;40;1;3;40;25;75;32;5;0;32;0.15625;0;NULL;NULL;NULL;NULL;NULL;NULL;21;3;1;21;0.142857143;0.047619048;57;4;4;57;0.070175439;0.070175439;55;3;9;55;0.054545455;0.163636364;No
Female;Yes;No;13;14;14;0;14;1;0;12;12;0;12;1;0;9;9;0;9;1;0;7;7;0;7;1;0;9;8;1;9;0.888888889;0.111111111;5;5;0;5;1;0;4;4;0;4;1;0;8;6;2;8;0.75;0.25;5;4;1;5;0.8;0.2;7;7;0;7;1;0;8;6;2;8;0.75;0.25;5;5;0;5;1;0;7;7;0;7;1;0;10;8;2;10;0.8;0.2;6;6;0;6;1;0;7;7;0;7;1;0;6;6;0;6;1;0;3;3;0;3;1;0;4;3;1;4;0.75;0.25;3;2;1;3;0.666666667;0.333333333;3;1;2;3;0.333333333;0.666666667;11;9;2;11;0.818181818;0.181818182;10;9;1;10;0.9;0.1;9;8;1;9;0.888888889;0.111111111;6;6;0;6;1;0;15;10;5;15;0.666666667;0.333333333;50;3;1;50;0.06;0.02;38;5;1;38;0.131578947;0.026315789;NULL;NULL;NULL;NULL;NULL;NULL;21;3;1;21;0.142857143;0.047619048;35;4;0;35;0.114285714;0;63;3;10;63;0.047619048;0.158730159;No
Male;Yes;No;13;10;10;0;10;1;0;14;14;0;14;1;0;7;6;1;7;0.857142857;0.142857143;6;4;2;6;0.666666667;0.333333333;7;7;0;7;1;0;6;4;2;6;0.666666667;0.333333333;9;9;0;9;1;0;4;4;0;4;1;0;5;5;0;5;1;0;9;8;1;9;0.888888889;0.111111111;7;7;0;7;1;0;6;6;0;6;1;0;5;4;1;5;0.8;0.2;10;10;0;10;1;0;6;6;0;6;1;0;6;6;0;6;1;0;2;2;0;2;1;0;1;1;0;1;1;0;6;4;2;6;0.666666667;0.333333333;11;2;9;11;0.181818182;0.818181818;5;1;4;5;0.2;0.8;17;14;3;17;0.823529412;0.176470588;12;6;6;12;0.5;0.5;9;8;1;9;0.888888889;0.111111111;9;7;2;9;0.777777778;0.222222222;18;12;6;18;0.666666667;0.333333333;78;5;2;78;0.064102564;0.025641026;66;6;3;66;0.090909091;0.045454545;NULL;NULL;NULL;NULL;NULL;NULL;21;4;0;21;0.19047619;0;45;4;2;45;0.088888889;0.044444444;79;3;14;79;0.037974684;0.17721519;No
Male;Yes;No;13;14;14;0;14;1;0;12;12;0;12;1;0;9;9;0;9;1;0;5;5;0;5;1;0;5;5;0;5;1;0;6;4;2;6;0.666666667;0.333333333;10;9;1;10;0.9;0.1;5;5;0;5;1;0;2;2;0;2;1;0;8;8;0;8;1;0;5;3;2;5;0.6;0.4;6;4;2;6;0.666666667;0.333333333;5;4;1;5;0.8;0.2;13;13;0;13;1;0;6;6;0;6;1;0;4;4;0;4;1;0;6;5;1;6;0.833333333;0.166666667;5;5;0;5;1;0;5;3;2;5;0.6;0.4;14;2;12;14;0.142857143;0.857142857;4;3;1;4;0.75;0.25;11;10;1;11;0.909090909;0.090909091;9;8;1;9;0.888888889;0.111111111;8;8;0;8;1;0;7;7;0;7;1;0;14;13;1;14;0.928571429;0.071428571;40;2;2;40;0.05;0.05;46;5;2;46;0.108695652;0.043478261;NULL;NULL;NULL;NULL;NULL;NULL;21;3;1;21;0.142857143;0.047619048;35;4;0;35;0.114285714;0;26;4;0;26;0.153846154;0;No
Male;Yes;No;13;12;12;0;12;1;0;12;12;0;12;1;0;11;11;0;11;1;0;6;6;0;6;1;0;8;8;0;8;1;0;6;6;0;6;1;0;8;8;0;8;1;0;5;5;0;5;1;0;4;3;1;4;0.75;0.25;10;9;1;10;0.9;0.1;8;6;2;8;0.75;0.25;6;5;1;6;0.833333333;0.166666667;6;1;5;6;0.166666667;0.833333333;10;10;0;10;1;0;5;5;0;5;1;0;7;7;0;7;1;0;7;5;2;7;0.714285714;0.285714286;5;5;0;5;1;0;4;2;2;4;0.5;0.5;7;5;2;7;0.714285714;0.285714286;7;3;4;7;0.428571429;0.571428571;16;16;0;16;1;0;10;9;1;10;0.9;0.1;8;8;0;8;1;0;5;5;0;5;1;0;16;12;4;16;0.75;0.25;62;3;3;62;0.048387097;0.048387097;46;7;0;46;0.152173913;0;NULL;NULL;NULL;NULL;NULL;NULL;21;3;1;21;0.142857143;0.047619048;82;3;10;82;0.036585366;0.12195122;53;2;12;53;0.037735849;0.226415094;No
Male;Yes;No;13;13;13;0;13;1;0;12;11;1;12;0.916666667;0.083333333;8;8;0;8;1;0;4;4;0;4;1;0;6;5;1;6;0.833333333;0.166666667;5;5;0;5;1;0;7;7;0;7;1;0;6;6;0;6;1;0;4;2;2;4;0.5;0.5;10;10;0;10;1;0;6;6;0;6;1;0;5;5;0;5;1;0;8;7;1;8;875;125;10;10;0;10;1;0;7;7;0;7;1;0;6;5;1;6;0.833333333;0.166666667;7;6;1;7;0.857142857;0.142857143;7;7;0;7;1;0;7;6;1;7;0.857142857;0.142857143;6;2;4;6;0.333333333;0.666666667;5;4;1;5;0.8;0.2;16;14;2;16;875;125;9;6;3;9;0.666666667;0.333333333;7;6;1;7;0.857142857;0.142857143;9;8;1;9;0.888888889;0.111111111;17;12;5;17;0.705882353;0.294117647;62;2;4;62;0.032258065;0.064516129;64;6;3;64;0.09375;0.046875;NULL;NULL;NULL;NULL;NULL;NULL;21;3;1;21;0.142857143;0.047619048;46;4;2;46;0.086956522;0.043478261;67;4;10;67;0.059701493;0.149253731;No
